股票代码,数据周期,周期名称,低换手日期,低换手率,低换手价格,最低价日期,最低价,周期差,是否同周期,分析周期数,有效周期数,最大跌幅%,备注
sh.600004,M,月,2023-11-30,7.5388,11.03,2024-02-29,8.99,3,否,6,5,-18.4950135992747,后3月
sh.600004,M,月,2024-08-30,8.6206,9.13,2024-09-30,8.45,1,否,6,5,-7.44797371303397,后1月
sh.600004,M,月,2025-06-30,8.8924,9.1,2025-07-31,9.03,1,否,6,5,-0.7692307692307724,后1月
sh.600004,M,月,2023-10-31,9.2338,10.59,2024-02-29,8.99,4,否,6,5,-15.108593012275728,后4月
sh.600004,M,月,2025-01-27,9.7428,9.38,2025-04-30,8.34,3,否,6,5,-11.087420042643933,后3月
sh.600004,M,月,2024-06-28,10.0743,9.48,2024-09-30,8.45,3,否,6,5,-10.864978902953599,后3月
sh.600004,M,月,2025-02-28,10.6769,9.11,2025-04-30,8.34,2,否,6,5,-8.452250274423706,后2月
sh.600004,M,月,2023-09-28,11.1999,11.2,2024-02-29,8.99,5,否,6,5,-19.73214285714285,后5月
sh.600004,M,月,2022-10-31,11.6767,13.94,2022-10-31,13.0,0,是,6,5,-6.74318507890961,同月
sh.600004,M,月,2023-12-29,11.6945,9.78,2024-02-29,8.99,2,否,6,5,-8.077709611451935,后2月
sh.600006,M,月,2022-02-28,10.0537,6.13,2022-04-29,4.1,2,否,6,5,-33.11582381729201,后2月
sh.600006,M,月,2023-09-28,11.313,5.56,2024-02-29,4.83,5,否,6,5,-13.129496402877692,后5月
sh.600006,M,月,2022-10-31,11.9886,5.47,2022-10-31,5.33,0,是,6,5,-2.5594149908592265,同月
sh.600006,M,月,2022-04-29,12.2063,4.64,2022-04-29,4.1,0,是,6,5,-11.63793103448276,同月
sh.600006,M,月,2022-03-31,12.2083,5.46,2022-04-29,4.1,1,否,6,5,-24.908424908424916,后1月
sh.600006,M,月,2023-01-31,12.7946,6.02,2023-04-28,5.26,3,否,6,5,-12.62458471760797,后3月
sh.600006,M,月,2023-02-28,15.6622,6.07,2023-04-28,5.26,2,否,6,5,-13.344316309719941,后2月
sh.600006,M,月,2022-01-28,15.7255,6.04,2022-04-29,4.1,3,否,6,5,-32.119205298013256,后3月
sh.600006,M,月,2023-04-28,16.5554,5.76,2023-04-28,5.26,0,是,6,5,-8.680555555555555,同月
sh.600006,M,月,2023-06-30,18.1488,5.91,2023-08-31,5.41,2,否,6,5,-8.460236886632826,后2月
sh.600009,M,月,2025-05-30,6.3987,32.36,2025-06-30,31.07,1,否,6,5,-3.986402966625461,后1月
sh.600009,M,月,2024-08-30,6.4341,33.13,2024-09-30,29.74,1,否,6,5,-10.232417748264425,后1月
sh.600009,M,月,2025-06-30,6.5986,31.77,2025-06-30,31.07,0,是,6,5,-2.2033364809568754,同月
sh.600009,M,月,2025-01-27,6.646,33.16,2025-04-30,29.68,3,否,6,5,-10.49457177322074,后3月
sh.600009,M,月,2024-06-28,7.2886,32.25,2024-09-30,29.74,3,否,6,5,-7.7829457364341135,后3月
sh.600009,M,月,2023-11-30,7.6095,35.88,2024-01-31,30.74,2,否,6,5,-14.32552954292086,后2月
sh.600009,M,月,2025-10-31,7.6397,32.29,2025-10-31,31.2,0,是,2,1,-3.375658098482502,同月
sh.600009,M,月,2023-10-31,7.6413,37.21,2024-01-31,30.74,3,否,6,5,-17.387798978769155,后3月
sh.600009,M,月,2025-02-28,7.7779,32.49,2025-04-30,29.68,2,否,6,5,-8.648815020006161,后2月
sh.600009,M,月,2025-03-31,8.1003,32.33,2025-04-30,29.68,1,否,6,5,-8.196721311475406,后1月
sh.600010,M,月,2024-08-30,7.0204,1.44,2024-09-30,1.37,1,否,6,5,-4.8611111111111,后1月
sh.600010,M,月,2023-06-30,7.9151,1.79,2023-10-31,1.52,4,否,6,5,-15.083798882681565,后4月
sh.600010,M,月,2024-07-31,9.0662,1.46,2024-09-30,1.37,2,否,6,5,-6.1643835616438265,后2月
sh.600010,M,月,2024-06-28,9.3253,1.4,2024-06-28,1.37,0,是,6,5,-2.142857142857129,同月
sh.600010,M,月,2023-09-28,9.9332,1.72,2024-02-29,1.36,5,否,6,5,-20.93023255813953,后5月
sh.600010,M,月,2023-10-31,10.1848,1.62,2024-02-29,1.36,4,否,6,5,-16.049382716049383,后4月
sh.600010,M,月,2023-04-28,10.4414,1.82,2023-09-28,1.71,5,否,6,5,-6.043956043956049,后5月
sh.600010,M,月,2024-05-31,10.5049,1.54,2024-06-28,1.37,1,否,6,5,-11.038961038961034,后1月
sh.600010,M,月,2023-05-31,10.9126,1.83,2023-10-31,1.52,5,否,6,5,-16.939890710382517,后5月
sh.600010,M,月,2023-11-30,11.3674,1.53,2024-02-29,1.36,3,否,6,5,-11.111111111111107,后3月
sh.600011,M,月,2025-01-27,5.7647,6.44,2025-01-27,6.15,0,是,6,5,-4.503105590062112,同月
sh.600011,M,月,2025-02-28,7.394,6.72,2025-02-28,6.34,0,是,6,5,-5.654761904761903,同月
sh.600011,M,月,2023-10-31,7.6263,7.61,2023-10-31,6.9,0,是,6,5,-9.329829172141919,同月
sh.600011,M,月,2024-02-29,7.8899,8.82,2024-07-31,7.67,5,否,6,5,-13.038548752834469,后5月
sh.600011,M,月,2023-12-29,8.4123,7.7,2023-12-29,7.45,0,是,6,5,-3.2467532467532463,同月
sh.600011,M,月,2025-05-30,8.8355,7.23,2025-07-31,6.91,2,否,6,5,-4.426002766251733,后2月
sh.600011,M,月,2024-06-28,9.3414,9.62,2024-09-30,6.35,3,否,6,5,-33.99168399168399,后3月
sh.600011,M,月,2025-06-30,9.3474,7.14,2025-07-31,6.91,1,否,6,5,-3.221288515406156,后1月
sh.600011,M,月,2024-03-29,9.4741,9.38,2024-08-30,6.86,5,否,6,5,-26.86567164179105,后5月
sh.600011,M,月,2024-11-29,9.593,6.97,2025-01-27,6.15,2,否,6,5,-11.764705882352933,后2月
sh.600012,M,月,2022-10-31,5.528,6.74,2022-10-31,6.32,0,是,6,5,-6.231454005934717,同月
sh.600012,M,月,2025-05-30,5.5881,18.1,2025-09-30,12.73,4,否,6,5,-29.668508287292823,后4月
sh.600012,M,月,2023-01-31,5.7618,7.9,2023-01-31,7.29,0,是,6,5,-7.721518987341776,同月
sh.600012,M,月,2023-02-28,6.1058,8.37,2023-02-28,7.66,0,是,6,5,-8.4826762246117,同月
sh.600012,M,月,2025-06-30,6.7703,16.98,2025-09-30,12.73,3,否,6,5,-25.02944640753828,后3月
sh.600012,M,月,2022-08-31,6.9217,6.78,2022-10-31,6.32,2,否,6,5,-6.784660766961652,后2月
sh.600012,M,月,2025-04-30,6.9826,17.31,2025-09-30,12.73,5,否,6,5,-26.458694396302707,后5月
sh.600012,M,月,2022-12-30,7.4811,7.31,2022-12-30,7.07,0,是,6,5,-3.283173734610114,同月
sh.600012,M,月,2022-01-28,7.9095,7.39,2022-04-29,6.91,3,否,6,5,-6.495263870094717,后3月
sh.600012,M,月,2022-06-30,8.0589,7.47,2022-10-31,6.32,4,否,6,5,-15.394912985274425,后4月
sh.600019,M,月,2023-01-31,3.1566,6.18,2023-06-30,5.46,5,否,6,5,-11.6504854368932,后5月
sh.600019,M,月,2022-10-31,3.8336,4.81,2022-10-31,4.78,0,是,6,5,-0.6237006237006104,同月
sh.600019,M,月,2025-05-30,4.3473,6.74,2025-06-30,6.46,1,否,6,5,-4.1543026706231485,后1月
sh.600019,M,月,2023-02-28,4.7149,6.58,2023-06-30,5.46,4,否,6,5,-17.021276595744684,后4月
sh.600019,M,月,2023-04-28,5.1668,6.44,2023-06-30,5.46,2,否,6,5,-15.217391304347833,后2月
sh.600019,M,月,2023-06-30,5.4621,5.62,2023-06-30,5.46,0,是,6,5,-2.8469750889679744,同月
sh.600019,M,月,2022-09-30,5.5117,5.26,2022-10-31,4.78,1,否,6,5,-9.125475285171095,后1月
sh.600019,M,月,2022-12-30,5.5285,5.59,2022-12-30,5.51,0,是,6,5,-1.4311270125223625,同月
sh.600019,M,月,2025-06-30,5.5371,6.59,2025-06-30,6.46,0,是,6,5,-1.972685887708648,同月
sh.600019,M,月,2022-11-30,5.5616,5.64,2022-11-30,4.79,0,是,6,5,-15.070921985815596,同月
sh.600022,M,月,2024-08-30,5.0342,1.25,2024-09-30,1.18,1,否,6,5,-5.600000000000005,后1月
sh.600022,M,月,2023-10-31,5.2317,1.43,2024-02-29,1.19,4,否,6,5,-16.783216783216783,后4月
sh.600022,M,月,2025-05-30,5.6722,1.32,2025-06-30,1.28,1,否,6,5,-3.030303030303033,后1月
sh.600022,M,月,2025-06-30,5.7791,1.3,2025-06-30,1.28,0,是,6,5,-1.5384615384615397,同月
sh.600022,M,月,2023-06-30,5.9429,1.42,2023-10-31,1.36,4,否,6,5,-4.2253521126760445,后4月
sh.600022,M,月,2022-10-31,6.4822,1.43,2022-10-31,1.41,0,是,6,5,-1.3986013986014,同月
sh.600022,M,月,2023-01-31,6.6228,1.53,2023-06-30,1.39,5,否,6,5,-9.15032679738563,后5月
sh.600022,M,月,2024-07-31,6.723,1.31,2024-09-30,1.18,2,否,6,5,-9.923664122137414,后2月
sh.600022,M,月,2024-05-31,6.8795,1.25,2024-06-28,1.12,1,否,6,5,-10.399999999999991,后1月
sh.600022,M,月,2024-09-30,7.2255,1.5,2024-09-30,1.18,0,是,6,5,-21.333333333333336,同月
sh.600027,M,月,2024-02-29,10.7088,6.19,2024-02-29,5.68,0,是,6,5,-8.239095315024244,同月
sh.600027,M,月,2025-01-27,11.645,5.17,2025-01-27,4.86,0,是,6,5,-5.996131528046414,同月
sh.600027,M,月,2022-02-28,12.3611,4.3,2022-04-29,3.27,2,否,6,5,-23.95348837209302,后2月
sh.600027,M,月,2023-12-29,12.6209,5.14,2023-12-29,5.02,0,是,6,5,-2.3346303501945544,同月
sh.600027,M,月,2023-10-31,12.894,4.91,2023-10-31,4.61,0,是,6,5,-6.109979633401219,同月
sh.600027,M,月,2024-07-31,14.1341,5.93,2024-09-30,4.89,2,否,6,5,-17.537942664418214,后2月
sh.600027,M,月,2024-03-29,14.5418,6.87,2024-08-30,5.22,5,否,6,5,-24.017467248908304,后5月
sh.600027,M,月,2022-12-30,14.6817,5.88,2022-12-30,5.05,0,是,6,5,-14.115646258503403,同月
sh.600027,M,月,2023-11-30,14.8051,5.12,2023-11-30,4.74,0,是,6,5,-7.421874999999997,同月
sh.600027,M,月,2024-11-29,15.6142,5.27,2025-01-27,4.86,2,否,6,5,-7.779886148007577,后2月
sh.600030,M,月,2022-10-31,7.7577,17.21,2022-10-31,17.04,0,是,6,5,-0.987797791981416,同月
sh.600030,M,月,2023-10-31,9.6019,21.71,2024-01-31,18.78,3,否,6,5,-13.496084753569782,后3月
sh.600030,M,月,2024-06-28,9.6066,18.23,2024-07-31,17.35,1,否,6,5,-4.827207899067465,后1月
sh.600030,M,月,2023-12-29,9.9273,20.37,2024-04-30,17.26,4,否,6,5,-15.267550319096706,后4月
sh.600030,M,月,2022-05-31,10.6941,19.79,2022-10-31,17.04,5,否,6,5,-13.895907023749368,后5月
sh.600030,M,月,2022-09-30,10.8028,17.42,2022-10-31,17.04,1,否,6,5,-2.18140068886339,后1月
sh.600030,M,月,2023-06-30,11.1246,19.78,2023-06-30,19.28,0,是,6,5,-2.5278058645096055,同月
sh.600030,M,月,2023-01-31,11.2321,21.41,2023-06-30,19.28,5,否,6,5,-9.948622139187291,后5月
sh.600030,M,月,2023-03-31,11.6459,20.48,2023-06-30,19.28,3,否,6,5,-5.8593749999999964,后3月
sh.600030,M,月,2022-07-29,11.7411,19.6,2022-10-31,17.04,3,否,6,5,-13.061224489795928,后3月
sh.600031,M,月,2024-08-30,8.0255,16.12,2024-08-30,14.85,0,是,6,5,-7.878411910669983,同月
sh.600031,M,月,2025-06-30,9.1777,17.95,2025-06-30,17.32,0,是,6,5,-3.5097493036211644,同月
sh.600031,M,月,2023-10-31,9.3079,14.47,2023-12-29,12.6,2,否,6,5,-12.923289564616455,后2月
sh.600031,M,月,2023-12-29,9.9958,13.77,2023-12-29,12.6,0,是,6,5,-8.49673202614379,同月
sh.600031,M,月,2025-05-30,10.3599,18.83,2025-06-30,17.32,1,否,6,5,-8.019118428040352,后1月
sh.600031,M,月,2023-05-31,10.4303,14.68,2023-10-31,14.09,5,否,6,5,-4.019073569482288,后5月
sh.600031,M,月,2024-01-31,10.6806,13.07,2024-01-31,12.66,0,是,6,5,-3.136954858454477,同月
sh.600031,M,月,2025-01-27,10.9626,16.1,2025-01-27,15.23,0,是,6,5,-5.403726708074539,同月
sh.600031,M,月,2023-11-30,11.1067,13.65,2023-12-29,12.6,1,否,6,5,-7.692307692307697,后1月
sh.600031,M,月,2022-10-31,11.1228,13.5,2022-10-31,13.3,0,是,6,5,-1.481481481481476,同月
sh.600057,M,月,2023-02-28,7.8685,11.4,2023-07-31,7.69,5,否,6,5,-32.54385964912281,后5月
sh.600057,M,月,2023-01-31,8.8281,11.0,2023-06-30,8.28,5,否,6,5,-24.727272727272734,后5月
sh.600057,M,月,2023-10-31,9.1393,6.41,2024-01-31,5.94,3,否,6,5,-7.3322932917316646,后3月
sh.600057,M,月,2024-03-29,9.746,6.62,2024-08-30,4.84,5,否,6,5,-26.888217522658614,后5月
sh.600057,M,月,2023-11-30,10.6818,6.62,2024-01-31,5.94,2,否,6,5,-10.271903323262835,后2月
sh.600057,M,月,2022-02-28,10.7416,8.08,2022-03-31,7.52,1,否,6,5,-6.930693069306937,后1月
sh.600057,M,月,2023-04-28,10.875,10.66,2023-09-28,6.69,5,否,6,5,-37.2420262664165,后5月
sh.600057,M,月,2025-02-28,11.2044,5.93,2025-04-30,5.49,2,否,6,5,-7.419898819561544,后2月
sh.600057,M,月,2022-07-29,11.7849,8.32,2022-08-31,7.71,1,否,6,5,-7.331730769230773,后1月
sh.600057,M,月,2024-02-29,12.1438,6.83,2024-07-31,4.9,5,否,6,5,-28.257686676427525,后5月
sh.600060,M,月,2023-10-31,6.3287,23.27,2024-01-31,19.52,3,否,6,5,-16.115169746454665,后3月
sh.600060,M,月,2023-11-30,7.6371,23.4,2024-01-31,19.52,2,否,6,5,-16.58119658119658,后2月
sh.600060,M,月,2023-09-28,8.4659,22.46,2024-01-31,19.52,4,否,6,5,-13.089937666963497,后4月
sh.600060,M,月,2024-05-31,9.1939,27.39,2024-08-30,14.28,3,否,6,5,-47.86418400876232,后3月
sh.600060,M,月,2023-12-29,9.33,20.9,2024-01-31,19.52,1,否,6,5,-6.602870813397124,后1月
sh.600060,M,月,2024-06-28,9.601,24.74,2024-08-30,14.28,2,否,6,5,-42.279708973322556,后2月
sh.600060,M,月,2023-01-31,11.5435,15.29,2023-01-31,13.46,0,是,6,5,-11.9686069326357,同月
sh.600060,M,月,2025-06-30,12.2903,23.02,2025-09-30,20.56,3,否,6,5,-10.686359687228501,后3月
sh.600060,M,月,2023-08-31,12.2923,20.9,2024-01-31,19.52,5,否,6,5,-6.602870813397124,后5月
sh.600060,M,月,2022-02-28,12.4963,12.56,2022-04-29,9.14,2,否,6,5,-27.229299363057326,后2月
sh.600061,M,月,2022-02-28,4.5702,7.4,2022-07-29,5.96,5,否,6,5,-19.459459459459463,后5月
sh.600061,M,月,2022-10-31,4.6942,5.75,2022-10-31,5.62,0,是,6,5,-2.2608695652173894,同月
sh.600061,M,月,2022-05-31,4.7573,6.15,2022-10-31,5.62,5,否,6,5,-8.617886178861792,后5月
sh.600061,M,月,2022-07-29,4.9686,6.11,2022-10-31,5.62,3,否,6,5,-8.019639934533554,后3月
sh.600061,M,月,2024-08-30,5.2635,5.81,2024-08-30,5.55,0,是,6,5,-4.4750430292598935,同月
sh.600061,M,月,2024-06-28,5.396,5.65,2024-07-31,5.32,1,否,6,5,-5.84070796460177,后1月
sh.600061,M,月,2022-09-30,5.5331,6.08,2022-10-31,5.62,1,否,6,5,-7.565789473684211,后1月
sh.600061,M,月,2025-05-30,5.6474,6.97,2025-05-30,6.86,0,是,6,5,-1.5781922525107523,同月
sh.600061,M,月,2024-07-31,5.7243,6.01,2024-07-31,5.32,0,是,6,5,-11.480865224625617,同月
sh.600061,M,月,2023-12-29,5.8007,6.74,2024-02-29,5.92,2,否,6,5,-12.166172106824929,后2月
sh.600063,M,月,2024-08-30,10.9414,3.36,2024-09-30,3.07,1,否,6,5,-8.630952380952381,后1月
sh.600063,M,月,2023-12-29,10.9881,4.3,2024-02-29,3.11,2,否,6,5,-27.674418604651162,后2月
sh.600063,M,月,2023-11-30,11.1265,4.52,2024-02-29,3.11,3,否,6,5,-31.194690265486724,后3月
sh.600063,M,月,2024-07-31,11.7537,3.56,2024-09-30,3.07,2,否,6,5,-13.764044943820231,后2月
sh.600063,M,月,2023-06-30,11.7578,5.05,2023-10-31,4.28,4,否,6,5,-15.24752475247524,后4月
sh.600063,M,月,2023-09-28,12.3763,5.08,2024-02-29,3.11,5,否,6,5,-38.77952755905512,后5月
sh.600063,M,月,2024-06-28,13.1473,3.52,2024-09-30,3.07,3,否,6,5,-12.784090909090914,后3月
sh.600063,M,月,2024-01-31,13.6841,3.68,2024-02-29,3.11,1,否,6,5,-15.489130434782616,后1月
sh.600063,M,月,2023-10-31,13.8078,4.69,2024-02-29,3.11,4,否,6,5,-33.68869936034116,后4月
sh.600063,M,月,2024-09-30,14.6445,4.04,2024-09-30,3.07,0,是,6,5,-24.009900990099016,同月
sh.600064,M,月,2023-01-31,9.6334,6.87,2023-06-30,6.42,5,否,6,5,-6.550218340611356,后5月
sh.600064,M,月,2021-11-30,10.0375,9.0,2022-03-31,8.53,4,否,6,5,-5.222222222222229,后4月
sh.600064,M,月,2023-10-31,10.2851,6.15,2024-01-31,5.71,3,否,6,5,-7.154471544715453,后3月
sh.600064,M,月,2022-10-31,10.6561,6.21,2022-10-31,6.15,0,是,6,5,-0.9661835748792208,同月
sh.600064,M,月,2022-02-28,10.8213,9.49,2022-07-29,6.52,5,否,6,5,-31.296101159114865,后5月
sh.600064,M,月,2021-12-31,11.2402,9.34,2022-03-31,8.53,3,否,6,5,-8.672376873661676,后3月
sh.600064,M,月,2022-08-31,12.3333,6.89,2022-10-31,6.15,2,否,6,5,-10.740203193033372,后2月
sh.600064,M,月,2023-11-30,12.3681,6.07,2024-01-31,5.71,2,否,6,5,-5.93080724876442,后2月
sh.600064,M,月,2024-03-29,12.9049,6.25,2024-08-30,5.62,5,否,6,5,-10.079999999999998,后5月
sh.600064,M,月,2024-08-30,12.9077,5.78,2024-09-30,5.43,1,否,6,5,-6.055363321799317,后1月
sh.600066,M,月,2022-10-31,7.7752,7.09,2022-10-31,6.89,0,是,6,5,-2.8208744710860394,同月
sh.600066,M,月,2022-02-28,8.2171,9.75,2022-04-29,6.9,2,否,6,5,-29.230769230769226,后2月
sh.600066,M,月,2023-12-29,10.408,13.25,2023-12-29,12.62,0,是,6,5,-4.7547169811320815,同月
sh.600066,M,月,2025-11-28,10.6391,31.11,2025-11-28,30.22,0,是,1,0,-2.860816457730635,同月
sh.600066,M,月,2022-09-30,13.1199,7.01,2022-10-31,6.89,1,否,6,5,-1.7118402282453653,后1月
sh.600066,M,月,2025-06-30,13.2109,24.86,2025-06-30,23.75,0,是,6,5,-4.465004022526144,同月
sh.600066,M,月,2025-07-31,13.6556,24.92,2025-07-31,24.7,0,是,5,4,-0.8828250401284204,同月
sh.600066,M,月,2023-10-31,13.8582,13.64,2023-11-30,12.36,1,否,6,5,-9.384164222873908,后1月
sh.600066,M,月,2023-09-28,14.2349,13.23,2023-11-30,12.36,2,否,6,5,-6.575963718820869,后2月
sh.600066,M,月,2025-08-29,14.3925,27.62,2025-08-29,25.01,0,是,4,3,-9.449674149167269,同月
sh.600089,M,月,2025-06-30,8.3277,11.93,2025-06-30,11.41,0,是,6,5,-4.358759430008378,同月
sh.600089,M,月,2025-05-30,8.5244,11.61,2025-06-30,11.41,1,否,6,5,-1.722652885443577,后1月
sh.600089,M,月,2023-10-31,8.7562,13.99,2023-12-29,12.78,2,否,6,5,-8.649035025017875,后2月
sh.600089,M,月,2024-08-30,8.8694,12.62,2024-09-30,11.72,1,否,6,5,-7.131537242472255,后1月
sh.600089,M,月,2025-01-27,10.3032,11.96,2025-04-30,10.85,3,否,6,5,-9.280936454849508,后3月
sh.600089,M,月,2023-12-29,10.7071,13.8,2023-12-29,12.78,0,是,6,5,-7.391304347826097,同月
sh.600089,M,月,2023-09-28,10.9115,14.82,2023-12-29,12.78,3,否,6,5,-13.765182186234822,后3月
sh.600089,M,月,2024-09-30,11.705,14.64,2024-09-30,11.72,0,是,6,5,-19.94535519125683,同月
sh.600089,M,月,2024-06-28,11.9582,13.87,2024-09-30,11.72,3,否,6,5,-15.50108147080028,后3月
sh.600089,M,月,2023-11-30,12.4156,13.93,2023-12-29,12.78,1,否,6,5,-8.255563531945445,后1月
sh.600095,M,月,2025-03-31,7.5037,7.58,2025-03-31,6.63,0,是,6,5,-12.53298153034301,同月
sh.600095,M,月,2024-06-28,8.7501,5.96,2024-07-31,5.75,1,否,6,5,-3.523489932885906,后1月
sh.600095,M,月,2022-10-31,9.2101,6.4,2022-10-31,6.25,0,是,6,5,-2.3437500000000053,同月
sh.600095,M,月,2023-12-29,9.4211,7.51,2024-02-29,6.24,2,否,6,5,-16.91078561917443,后2月
sh.600095,M,月,2024-05-31,11.5214,6.65,2024-07-31,5.75,2,否,6,5,-13.53383458646617,后2月
sh.600095,M,月,2025-01-27,13.2159,6.52,2025-01-27,6.43,0,是,6,5,-1.3803680981595072,同月
sh.600095,M,月,2024-04-30,14.4152,7.02,2024-07-31,5.75,3,否,6,5,-18.091168091168086,后3月
sh.600095,M,月,2024-07-31,14.8425,6.54,2024-07-31,5.75,0,是,6,5,-12.079510703363914,同月
sh.600095,M,月,2025-02-28,14.874,6.73,2025-02-28,6.53,0,是,6,5,-2.97176820208024,同月
sh.600095,M,月,2024-03-29,16.6899,6.84,2024-07-31,5.75,4,否,6,5,-15.935672514619881,后4月
sh.600098,M,月,2022-04-29,4.3474,5.54,2022-04-29,5.07,0,是,6,5,-8.483754512635375,同月
sh.600098,M,月,2022-03-31,5.0578,6.34,2022-04-29,5.07,1,否,6,5,-20.031545741324916,后1月
sh.600098,M,月,2022-02-28,5.0602,7.04,2022-04-29,5.07,2,否,6,5,-27.98295454545454,后2月
sh.600098,M,月,2024-08-30,6.3238,5.88,2024-09-30,5.4,1,否,6,5,-8.163265306122442,后1月
sh.600098,M,月,2025-02-28,6.3811,6.09,2025-04-30,5.88,2,否,6,5,-3.448275862068965,后2月
sh.600098,M,月,2023-10-31,6.6456,5.57,2024-02-29,4.91,4,否,6,5,-11.849192100538602,后4月
sh.600098,M,月,2022-01-28,6.6767,7.2,2022-04-29,5.07,3,否,6,5,-29.583333333333332,后3月
sh.600098,M,月,2023-12-29,7.0533,5.37,2024-02-29,4.91,2,否,6,5,-8.566108007448788,后2月
sh.600098,M,月,2025-05-30,7.507,6.59,2025-06-30,6.23,1,否,6,5,-5.4628224582700975,后1月
sh.600098,M,月,2023-09-28,8.0518,6.07,2024-02-29,4.91,5,否,6,5,-19.110378912685338,后5月
sh.600100,M,月,2023-01-31,8.8696,4.69,2023-01-31,4.3,0,是,6,5,-8.315565031982954,同月
sh.600100,M,月,2021-11-30,12.2591,5.62,2022-04-29,3.96,5,否,6,5,-29.537366548042705,后5月
sh.600100,M,月,2022-02-28,12.2764,5.7,2022-04-29,3.96,2,否,6,5,-30.526315789473685,后2月
sh.600100,M,月,2022-10-31,12.6632,4.43,2022-10-31,3.91,0,是,6,5,-11.738148984198636,同月
sh.600100,M,月,2022-04-29,13.9915,4.09,2022-04-29,3.96,0,是,6,5,-3.178484107579459,同月
sh.600100,M,月,2022-03-31,14.5405,5.54,2022-04-29,3.96,1,否,6,5,-28.51985559566787,后1月
sh.600100,M,月,2022-07-29,14.8542,4.47,2022-10-31,3.91,3,否,6,5,-12.527964205816547,后3月
sh.600100,M,月,2022-09-30,15.1331,4.03,2022-10-31,3.91,1,否,6,5,-2.9776674937965284,后1月
sh.600100,M,月,2022-12-30,15.2323,4.31,2022-12-30,4.22,0,是,6,5,-2.088167053364266,同月
sh.600100,M,月,2022-08-31,15.7692,4.51,2022-10-31,3.91,2,否,6,5,-13.30376940133037,后2月
sh.600104,M,月,2022-10-31,2.3369,13.75,2022-10-31,13.72,0,是,6,5,-0.21818181818181354,同月
sh.600104,M,月,2023-01-31,2.4354,15.02,2023-05-31,13.09,4,否,6,5,-12.849533954727029,后4月
sh.600104,M,月,2023-04-28,2.7299,14.12,2023-05-31,13.09,1,否,6,5,-7.294617563739372,后1月
sh.600104,M,月,2022-09-30,2.759,14.3,2022-10-31,13.72,1,否,6,5,-4.055944055944057,后1月
sh.600104,M,月,2023-10-31,2.836,14.52,2024-01-31,12.92,3,否,6,5,-11.019283746556471,后3月
sh.600104,M,月,2023-09-28,2.979,14.8,2024-01-31,12.92,4,否,6,5,-12.702702702702705,后4月
sh.600104,M,月,2024-06-28,2.9986,13.86,2024-09-30,11.49,3,否,6,5,-17.099567099567096,后3月
sh.600104,M,月,2023-02-28,3.062,15.03,2023-05-31,13.09,3,否,6,5,-12.90751829673985,后3月
sh.600104,M,月,2024-08-30,3.0719,12.56,2024-09-30,11.49,1,否,6,5,-8.519108280254779,后1月
sh.600104,M,月,2022-12-30,3.2049,14.41,2023-05-31,13.09,5,否,6,5,-9.160305343511451,后5月
sh.600109,M,月,2022-10-31,8.7668,7.89,2022-10-31,7.61,0,是,6,5,-3.5487959442331984,同月
sh.600109,M,月,2022-02-28,10.0438,10.14,2022-04-29,7.85,2,否,6,5,-22.583826429980284,后2月
sh.600109,M,月,2024-08-30,10.5051,7.35,2024-09-30,6.95,1,否,6,5,-5.442176870748292,后1月
sh.600109,M,月,2024-06-28,10.5126,7.55,2024-09-30,6.95,3,否,6,5,-7.947019867549663,后3月
sh.600109,M,月,2023-06-30,11.702,8.67,2023-06-30,8.4,0,是,6,5,-3.1141868512110675,同月
sh.600109,M,月,2024-07-31,11.8575,7.89,2024-09-30,6.95,2,否,6,5,-11.913814955640046,后2月
sh.600109,M,月,2022-09-30,12.3259,7.64,2022-10-31,7.61,1,否,6,5,-0.39267015706805447,后1月
sh.600109,M,月,2025-05-30,12.9821,8.33,2025-05-30,8.07,0,是,6,5,-3.1212484993997576,同月
sh.600109,M,月,2023-10-31,13.1965,9.14,2024-02-29,7.58,4,否,6,5,-17.067833698030636,后4月
sh.600109,M,月,2021-11-30,13.3069,10.64,2022-04-29,7.85,5,否,6,5,-26.2218045112782,后5月
sh.600110,M,月,2023-09-28,12.4444,6.07,2024-02-29,3.61,5,否,6,5,-40.52718286655684,后5月
sh.600110,M,月,2023-11-30,12.6348,5.9,2024-02-29,3.61,3,否,6,5,-38.8135593220339,后3月
sh.600110,M,月,2023-12-29,12.9607,5.64,2024-02-29,3.61,2,否,6,5,-35.99290780141844,后2月
sh.600110,M,月,2023-10-31,12.9653,5.93,2024-02-29,3.61,4,否,6,5,-39.123102866779085,后4月
sh.600110,M,月,2022-10-31,14.7434,9.67,2023-03-31,7.75,5,否,6,5,-19.855222337125127,后5月
sh.600110,M,月,2023-05-31,15.8041,6.65,2023-10-31,5.5,5,否,6,5,-17.29323308270677,后5月
sh.600110,M,月,2023-01-31,16.6046,8.6,2023-06-30,6.6,5,否,6,5,-23.25581395348837,后5月
sh.600110,M,月,2024-01-31,16.6564,4.33,2024-06-28,2.98,5,否,6,5,-31.177829099307157,后5月
sh.600110,M,月,2024-08-30,17.359,3.04,2024-09-30,2.56,1,否,6,5,-15.789473684210526,后1月
sh.600110,M,月,2024-05-31,17.5038,4.1,2024-09-30,2.56,4,否,6,5,-37.56097560975609,后4月
sh.600111,M,月,2024-08-30,8.3114,16.82,2024-09-30,15.97,1,否,6,5,-5.053507728894171,后1月
